logged_at,source_file,document_id,title,url,field,bad_text_snippet,reason,action_taken
2026-06-17T09:41:52Z,documents.jsonl,480dc59c73cd84f0,Should the US Sell Advanced GPUs to China? An Indian Perspective [PDF],https://takshashila.org.in/content/publications/20260429-Nvidia-and-China-India.html,text,"K2,",ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,c53636622a07578c,Impact Of The West Asian War On AI Development and Diffusion [PDF],https://takshashila.org.in/content/publications/20260423-West-Asian-War-Impact-On-Artificial-Intelligence.html,text,"Anthropic,",ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,c53636622a07578c,Impact Of The West Asian War On AI Development and Diffusion [PDF],https://takshashila.org.in/content/publications/20260423-West-Asian-War-Impact-On-Artificial-Intelligence.html,text,OpenAI21.,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ed2b521b7191b20e,From Gigawatts to Megawatts [PDF],https://takshashila.org.in/content/publications/20260420-from-gigawatts-to-megawatts.html,text,SMRs,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ed2b521b7191b20e,From Gigawatts to Megawatts [PDF],https://takshashila.org.in/content/publications/20260420-from-gigawatts-to-megawatts.html,text,"to 1,000MWe.",ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ed2b521b7191b20e,From Gigawatts to Megawatts [PDF],https://takshashila.org.in/content/publications/20260420-from-gigawatts-to-megawatts.html,text,SEU,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ed2b521b7191b20e,From Gigawatts to Megawatts [PDF],https://takshashila.org.in/content/publications/20260420-from-gigawatts-to-megawatts.html,text,0.9–2%,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ed2b521b7191b20e,From Gigawatts to Megawatts [PDF],https://takshashila.org.in/content/publications/20260420-from-gigawatts-to-megawatts.html,text,U235,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ed2b521b7191b20e,From Gigawatts to Megawatts [PDF],https://takshashila.org.in/content/publications/20260420-from-gigawatts-to-megawatts.html,text,LEU,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ed2b521b7191b20e,From Gigawatts to Megawatts [PDF],https://takshashila.org.in/content/publications/20260420-from-gigawatts-to-megawatts.html,text,35%,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ed2b521b7191b20e,From Gigawatts to Megawatts [PDF],https://takshashila.org.in/content/publications/20260420-from-gigawatts-to-megawatts.html,text,U235—requiring,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ed2b521b7191b20e,From Gigawatts to Megawatts [PDF],https://takshashila.org.in/content/publications/20260420-from-gigawatts-to-megawatts.html,text,SMR,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ed2b521b7191b20e,From Gigawatts to Megawatts [PDF],https://takshashila.org.in/content/publications/20260420-from-gigawatts-to-megawatts.html,text,BSR,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ed2b521b7191b20e,From Gigawatts to Megawatts [PDF],https://takshashila.org.in/content/publications/20260420-from-gigawatts-to-megawatts.html,text,BSMR,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ed2b521b7191b20e,From Gigawatts to Megawatts [PDF],https://takshashila.org.in/content/publications/20260420-from-gigawatts-to-megawatts.html,text,"PWR,",ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ed2b521b7191b20e,From Gigawatts to Megawatts [PDF],https://takshashila.org.in/content/publications/20260420-from-gigawatts-to-megawatts.html,text,PWR Light,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ed2b521b7191b20e,From Gigawatts to Megawatts [PDF],https://takshashila.org.in/content/publications/20260420-from-gigawatts-to-megawatts.html,text,SMR,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ed2b521b7191b20e,From Gigawatts to Megawatts [PDF],https://takshashila.org.in/content/publications/20260420-from-gigawatts-to-megawatts.html,text,BSR,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ed2b521b7191b20e,From Gigawatts to Megawatts [PDF],https://takshashila.org.in/content/publications/20260420-from-gigawatts-to-megawatts.html,text,BSMR,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ed2b521b7191b20e,From Gigawatts to Megawatts [PDF],https://takshashila.org.in/content/publications/20260420-from-gigawatts-to-megawatts.html,text,2026,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ed2b521b7191b20e,From Gigawatts to Megawatts [PDF],https://takshashila.org.in/content/publications/20260420-from-gigawatts-to-megawatts.html,text,2008,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ed2b521b7191b20e,From Gigawatts to Megawatts [PDF],https://takshashila.org.in/content/publications/20260420-from-gigawatts-to-megawatts.html,text,Reactors AMRs.89,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ef487fc5dc72cc57,Geopolitics of Fertiliser Supply in India [PDF],https://takshashila.org.in/content/publications/20260402-Fertilizer-Geopolitics.html,text,Aqaba,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ef487fc5dc72cc57,Geopolitics of Fertiliser Supply in India [PDF],https://takshashila.org.in/content/publications/20260402-Fertilizer-Geopolitics.html,text,East,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ef487fc5dc72cc57,Geopolitics of Fertiliser Supply in India [PDF],https://takshashila.org.in/content/publications/20260402-Fertilizer-Geopolitics.html,text,West,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ef487fc5dc72cc57,Geopolitics of Fertiliser Supply in India [PDF],https://takshashila.org.in/content/publications/20260402-Fertilizer-Geopolitics.html,text,1418 days,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ef487fc5dc72cc57,Geopolitics of Fertiliser Supply in India [PDF],https://takshashila.org.in/content/publications/20260402-Fertilizer-Geopolitics.html,text,West,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ef487fc5dc72cc57,Geopolitics of Fertiliser Supply in India [PDF],https://takshashila.org.in/content/publications/20260402-Fertilizer-Geopolitics.html,text,40days3,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ef487fc5dc72cc57,Geopolitics of Fertiliser Supply in India [PDF],https://takshashila.org.in/content/publications/20260402-Fertilizer-Geopolitics.html,text,East,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ef487fc5dc72cc57,Geopolitics of Fertiliser Supply in India [PDF],https://takshashila.org.in/content/publications/20260402-Fertilizer-Geopolitics.html,text,USIran,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ca76945a42a82639,Proposal for a Right-Based Seaweed Cultivation System in India [PDF],https://takshashila.org.in/content/publications/20260401-India-seaweed-opportunity.html,text,Ostrom,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ca76945a42a82639,Proposal for a Right-Based Seaweed Cultivation System in India [PDF],https://takshashila.org.in/content/publications/20260401-India-seaweed-opportunity.html,text,Ostrom,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ca76945a42a82639,Proposal for a Right-Based Seaweed Cultivation System in India [PDF],https://takshashila.org.in/content/publications/20260401-India-seaweed-opportunity.html,text,Ostrom,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ca76945a42a82639,Proposal for a Right-Based Seaweed Cultivation System in India [PDF],https://takshashila.org.in/content/publications/20260401-India-seaweed-opportunity.html,text,Ostrom,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ca76945a42a82639,Proposal for a Right-Based Seaweed Cultivation System in India [PDF],https://takshashila.org.in/content/publications/20260401-India-seaweed-opportunity.html,text,Table 2Table2Characteristicsoftheleasemechanismacross,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ca76945a42a82639,Proposal for a Right-Based Seaweed Cultivation System in India [PDF],https://takshashila.org.in/content/publications/20260401-India-seaweed-opportunity.html,text,Real,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ca76945a42a82639,Proposal for a Right-Based Seaweed Cultivation System in India [PDF],https://takshashila.org.in/content/publications/20260401-India-seaweed-opportunity.html,text,1010,ocr_garbage_line,removed_line
